,X1,X2,y
0,0.8813990303736752,-0.4893000481423217,1
1,-0.9742562904596318,0.1155977911416067,0
2,-0.9446991568545867,0.4763650215324291,0
3,-0.160624054454685,1.0535626776926266,0
4,-1.0593743214969114,0.11239588741980212,0
5,0.21842537025658076,-0.000288124210423164,1
6,0.8903196451631054,-0.4310059905672324,1
7,0.10686683682078374,-0.0751395521817955,1
8,1.4909511201449905,-0.41090755183451605,1
9,0.979662266680352,0.37662904918494955,0
10,-0.02297544310306071,0.32799886012260315,1
11,0.20915220093929043,0.995798498601633,0
12,0.18912196061351735,0.013493186936900901,1
13,0.8131042419805714,0.49519293925995056,0
14,-0.8547538748647555,0.585309320597769,0
15,1.8043500636003618,-0.05966813646504284,1
16,-1.0307899729954637,0.11199970408635007,0
17,1.0079907892671216,0.29778560483499134,0
18,0.6666571906828487,0.7054020582752228,0
19,0.2264186992796163,-0.1961201212296092,1
20,0.49039328777313723,0.8205553351990603,0
21,-0.34947582055916926,0.9111891443561815,0
22,-1.0130166042452298,0.28006035217550806,0
23,0.5827506183099769,-0.4820595791150357,1
24,0.03826071513310035,1.0053953266441065,0
25,1.5587079762502212,-0.3153964549883114,1
26,0.06404407801462432,0.040512731217471946,1
27,0.09095574500305197,1.0044936879223714,0
28,-0.26585217086502144,0.9841912626365021,0
29,0.3041992099420497,0.9187996424617616,0
30,0.11804965036608701,1.0632621015353367,0
31,1.1437416548559385,-0.5815678281153451,1
32,1.0694288497067255,-0.44577411978183157,1
33,-0.8204703063089892,0.49113319188215643,0
34,0.7129219663131451,-0.4217879195590826,1
35,1.6691136495611327,-0.33956354820906776,1
36,-0.3481948761469647,1.0684329829187056,0
37,-0.841879045357866,0.5685438636532684,0
38,-0.9564729719573494,-0.06524974179745034,0
39,0.08823611358706614,0.060130022301003554,1
40,1.5326008960854478,-0.3391100093616556,1
41,1.8322994652690934,-0.07815656847926399,1
42,1.4179415870242464,-0.3768743564707236,1
43,-0.8154131910907507,0.6186523824674397,0
44,-0.02526565667338688,0.3364929798398526,1
45,0.6486523074382456,0.7212393570738285,0
46,-0.5848100374318075,0.9048237052348185,0
47,1.8432731788350434,-0.05698971770901827,1
48,0.5711475622702489,0.9188996757240381,0
49,-0.04760486230573662,0.3867368226339836,1
50,0.5087251245306603,-0.4603233895541714,1
51,1.3494732826602827,-0.47811543727861316,1
52,2.063727583899929,0.30840745907105305,1
53,-0.0618095615095589,0.9633500214981864,0
54,1.5199522418476246,-0.30530861229288153,1
55,0.8117921227653234,-0.5220088800823453,1
56,0.6144263122292407,0.5877262191056492,0
57,1.7134468171950066,-0.13675692286832802,1
58,1.847033169693616,0.05404206489473182,1
59,1.051864394345608,-0.5075371676189576,1
60,-0.8273463052140925,0.6670311902922896,0
61,1.031526742817977,0.03933753040528956,0
62,-0.2958364285854148,0.9230656271775202,0
63,1.9624308493160294,0.19162280914411184,1
64,-0.8703143545738888,0.5378422340446181,0
65,-1.0463124933909786,0.015220561855811693,0
66,-0.023794783269608315,0.9358742463422365,0
67,-0.9885478053352202,0.17723813458170823,0
68,0.08860022907611848,0.5516952630549525,1
69,1.5237350776753678,-0.44740693865790143,1
70,-0.21053103329615008,0.92377529555811,0
71,1.971142785323733,0.302645113712728,1
72,1.0278606621279347,0.19386605039080407,0
73,0.09820295738026702,-0.028084580774875308,1
74,-1.0034481526528247,0.14509046020244543,0
75,-0.8921269212333984,0.14870523455132098,0
76,1.927207086362828,0.09463977822707269,1
77,0.7244321138036423,-0.4054304173713042,1
78,-0.8196265595376967,0.48435369721918714,0
79,-0.9873040227257092,0.6375690316408527,0
80,-0.42971520478766395,0.8787822511795841,0
