,X1,X2,y
0,-0.3382862193597338,0.0538071326370641,1
1,1.025243963774335,0.07338477103224698,0
2,0.4782489581001958,-0.8397450859137123,0
3,-0.9917961689295246,-0.20137462885824836,0
4,0.8736143761454628,-0.3738361784840349,0
5,0.22669301673950892,0.26832367701283383,1
6,-0.2840794272536009,0.13212273853005763,1
7,-0.022585371057100997,0.3237911355743961,1
8,-0.13684451177857712,-0.2572032581147075,1
9,0.8263950084338169,0.6636931501800846,0
10,0.2406079630520141,0.11676254645947426,1
11,-0.9155613406622691,0.49809858342716296,0
12,0.1669420289671394,0.314880189439467,1
13,0.4426779299239766,0.8616101887435421,0
14,0.24881032100594833,-0.9615464760865118,0
15,0.08780928729413834,-0.3096428476213166,1
16,0.9349899053778475,-0.2370714565308652,0
17,0.8217254386574538,0.6061230529470161,0
18,0.017978509502925982,1.0265027458979794,0
19,-0.027747244322658005,0.28904787370858104,1
20,-0.4757905168281126,0.8741268698032745,0
21,-0.6295840207272961,-0.7382561771438387,0
22,0.7904018508747397,-0.5369281967515913,0
23,-0.2581034636350207,0.1536129249938417,1
24,-0.9540211958291241,-0.00930140278336276,0
25,-0.11769803527245212,-0.2781778053573139,1
26,0.055944304792503105,0.3270658504537394,1
27,-0.995556022092396,0.23269863998437623,0
28,-0.7955468783357027,-0.5355981819934437,0
29,-0.8064688194022945,0.6060321247591789,0
30,-0.925965231514881,0.16247214540317928,0
31,-0.27284320799286715,-0.16444037172154302,1
32,-0.2966658190966915,0.010744100389302187,1
33,0.4044976181700977,-0.9808872703902638,0
34,-0.21390257116441455,0.2065938469915955,1
35,-0.02834839531101815,-0.3793406937079814,1
36,-0.9887370544707406,-0.3714318320622374,0
37,0.39480433086433797,-0.895493494578585,0
38,1.043524979869935,-0.06770418648772185,0
39,0.15830500869987885,0.2532218196129135,1
40,-0.1331435120085022,-0.271456016032551,1
41,0.11545415446153738,-0.2926499870111564,1
42,-0.20636200629372325,-0.2164292799019813,1
43,0.24115000596092465,-0.9535747953540208,0
44,0.27158678314677537,-0.07797703151698318,1
45,-0.10356001259019049,0.9870035168557374,0
46,-0.48749394399113066,-0.8425505704913842,0
47,0.12802551391967412,-0.22514186804052594,1
48,-0.3734197030887936,1.0027371040139057,0
49,0.23924710609186717,0.061155724950827724,1
50,-0.2910003253610361,0.17624472288155288,1
51,-0.20370152232559804,-0.20504653548478038,1
52,0.35851502449629313,-0.09435575334121438,1
53,-1.0082598814663326,-0.13249714789347158,0
54,-0.13021776970301469,-0.19899259923369328,1
55,-0.2787898656503497,0.07111940655291658,1
56,-0.07412355464831613,0.8902649717702099,0
57,0.010709321382946668,-0.20246820885289557,1
58,0.13161515326653672,-0.22490608862829276,1
59,-0.30745478449656827,-0.046157930468131644,1
60,0.29458260263558794,-0.869385990544157,0
61,1.0228650821249738,0.11489791200209165,0
62,-0.8924283897563337,-0.5504573813056566,0
63,0.25279433178405764,-0.16385712124182747,1
64,0.5483961315968764,-0.7821230174432104,0
65,0.9153554124587951,-0.35401970192418053,0
66,-0.9748998353418566,-0.15233717711334663,0
67,0.9949226697839816,-0.06592982345231627,0
68,0.38737475055445647,0.10508648043848175,1
69,-0.09004328539529217,-0.2675166315268427,1
70,-0.9338910992287704,-0.4444952025915914,0
71,0.26699351491932477,-0.11226433621553146,1
72,0.9914589020965187,0.3459754112420489,0
73,0.06223683211906245,0.2873193891699304,1
74,0.990793388825766,0.0014233417319156477,0
75,0.9634071523144475,-0.5571707366047055,0
76,0.21746224812993736,-0.25966918111062764,1
77,-0.2601144048528878,0.2138293400947882,1
78,0.48155216907606263,-0.9331157422751428,0
79,0.07174936740179724,-0.9333613962918343,0
80,-0.60361504757804,-0.8088748984099401,0
81,0.3578596052887522,-0.059666127306466504,1
82,0.7687774162348517,0.54404768581016,0
83,0.26782532923369545,0.22467002529189706,1
84,0.8629194634751506,-0.562482884678899,0
85,0.07259629491519073,-0.9923492364463897,0
86,0.11165870147293817,-0.9402673698055743,0
87,-0.9213474953199522,-0.403564053251793,0
88,0.9562681911965699,-0.14944695961688365,0
89,0.17721152520517142,-0.1936616712009874,1
90,0.2534681487024017,0.2931495079536738,1
91,0.31530749092607846,0.18388300230867682,1
92,0.7127828076085688,0.6926043626783756,0
93,-0.17927590596653603,-0.23101711215178677,1
94,-0.06268235352289211,-0.9976827781765941,0
95,0.27301489324027567,-0.1599779117493431,1
96,-0.299407491540288,-0.01601177397838459,1
97,0.20075719611277248,0.2689436608049758,1
98,0.6783025060059588,-0.9203395990097717,0
99,0.3177969384191324,0.11553225127065536,1
100,0.18710201308423238,-0.22625100735929338,1
101,0.3151334542849883,-0.08184195492494892,1
102,-0.18858286106050504,-0.9963445759136271,0
103,1.0385613420062472,-0.016215561496969448,0
104,0.34267312581262216,0.07737615025112454,1
105,0.24906764258391806,-0.11663158434696069,1
106,-0.36663683590645424,-0.19464616712775418,1
107,-0.563742229150735,-0.724870302040938,0
108,-0.9600249852157894,0.40291947833876546,0
109,-0.1824417146508005,0.31426544482397156,1
110,0.9530594366095707,-0.0050059881844930175,0
111,-0.9922658913218682,0.13393555949574792,0
112,0.8193535650731116,0.4311791987337823,0
113,0.7694413250643007,0.6233565275452889,0
114,-0.9898251815978387,0.22045816357034903,0
115,-1.0212342181667458,0.3687638702194191,0
116,-0.7924797899937435,0.6401750610614309,0
117,-0.18709827889009367,1.0265509323542668,0
118,0.39606954025299124,-0.13768061538295281,1
119,0.34842328923149357,0.19834930131216383,1
120,0.9249538887442575,0.20730778234921732,0
121,-0.30387346006898724,-0.11029051814365419,1
122,0.08581971540483567,0.28333046247903954,1
123,0.3006354741527377,0.15483904570459323,1
124,-0.7691681846385753,-0.6854264154646089,0
125,-0.5104688934577419,-0.7831591730617157,0
126,-0.18104634635290096,-0.244261811006189,1
127,0.4696272710963645,-0.9223198764270707,0
128,-0.3533143272648973,-0.06376210745018102,1
129,-1.0066334444985916,0.1311543235191878,0
130,-0.9376429543867328,-0.2238548866814611,0
131,0.7373880748351902,-0.7341101769810415,0
132,0.3731570438205974,-0.9054102864905681,0
133,-0.7746994649152474,-0.38520002878217874,0
134,-0.34433201323845625,-0.947963728953218,0
135,-0.897483718634735,-0.411886142503733,0
136,0.6495263532932323,0.7783020196376028,0
137,1.0371817612396501,-0.31304149106085943,0
138,-0.9539786360112474,0.24002354906991066,0
139,0.31829535516730284,0.33296907488773747,1
140,-1.025284794451386,-0.03484164115449643,0
141,-0.2504641868365102,0.9326731252736693,0
142,-0.7152701891115386,-0.7135411429822006,0
143,0.7924385836079296,-0.43389443027608,0
144,-0.9073858522870415,0.05247391418803002,0
145,0.9890328876469623,-0.14485628753308616,0
146,-0.5508876947221156,-0.7801517500647771,0
147,-0.8387101184733496,0.4581225757729613,0
148,-0.09779364078748831,-0.268347382864958,1
149,-0.09765731926621113,-0.2690707742632326,1
150,0.6671254978172169,-0.7442505595995057,0
151,0.9273133196715698,-0.5377004796699579,0
152,-0.30076842451175667,0.915729464383413,0
153,0.009222479696590558,1.004979170941286,0
154,0.3292459135480799,0.07668685569710547,1
155,0.10927830640009618,-0.3232930186454537,1
156,0.09594319517038463,-0.20333531049423736,1
157,-0.19900603472339587,-0.1798951159388045,1
158,0.04424506563905643,-0.9396389577943981,0
159,-0.266955482583925,-0.24833235407549797,1
160,0.21578848552726435,0.22119204820696448,1
161,-0.6999523993292299,0.6279344955145902,0
162,0.3224573185427103,-0.23599921142471564,1
163,0.30099845418388715,-0.1430908116936664,1
164,0.2069708430360256,-0.2010306185978866,1
165,0.7808489775674206,0.6919543601705044,0
