,X1,X2,X3,X4,y
0,-0.4718575483014012,-0.0918858491892971,0.07883775966813557,0.6640010771538096,0
1,1.0127024710156,0.2899843111875615,0.5628974831850584,-0.29611604868209285,1
2,-0.198186847302318,0.005312799619373851,0.34110195328337284,-0.06658640910302156,0
3,0.0905692647176395,0.17947376505609441,-1.2779141981929174,-0.1753823711355662,0
4,0.7173906066377175,0.19180184451898163,-0.18622030202792714,0.5140536805963355,0
5,-0.05896340684894059,-0.041102717749600226,0.6527795490842441,0.28613046612026605,1
6,-1.817847858329859,-0.3874330759482185,0.4180403224379297,1.9063199372532493,0
7,1.0405875045535475,0.38891972428135513,-0.7818704205472248,-0.3841434983318649,0
8,1.2549288299150514,0.3295312103810202,0.4159034742644407,1.792852277565259,1
9,-1.8311160916004434,-0.4950788231215365,0.9148892518044398,-1.8117438258983856,0
10,-1.043291205661538,-0.3593291309797076,-0.9762990362104499,0.4895230352495474,0
11,2.0238796174855107,0.5605909098886276,-1.9602337386125688,-1.5856057217222923,0
12,0.23203467850391193,0.09380663070777699,1.7740633864071853,-1.0238905520524153,1
13,0.0035512732703650183,-0.19026264248467029,0.31533491407774344,-0.9746595562646057,0
14,-0.4263834070495703,-0.30040680536617437,-0.45729182889119463,-1.0524722149591021,0
15,-1.0307026508566344,-0.3654395481810876,-0.4915552949606226,-0.608074773092575,0
16,-0.1944176423063835,-0.15960840472535742,0.1467905375237725,2.2005006311779653,1
17,0.9744227391657111,0.3237515550092407,1.0410184105215592,-0.8780551074973478,1
18,-0.015677959380999227,-0.09550579536642087,-1.509788136871486,-1.613795069673246,0
19,0.6102840858930481,0.04185485563438526,-0.40094455982374405,0.49370392468202007,0
20,1.765707148506563,0.6762770214441243,1.6539674199545737,0.24228658670463532,1
21,-0.5804781804461929,-0.19672108418251144,0.8246189558201007,2.216283043056188,1
22,0.3028749006584418,0.09761529066632492,0.7393077205547591,-0.04079186730823365,1
23,1.0043935609356778,0.15884324965935767,0.4076965113788939,-2.2874130306940135,0
24,-0.9329036334665967,-0.33430936249249726,0.3104812765325036,-0.42742188841888623,0
25,0.1780528280658048,0.06450810739072804,-0.4681751038217448,-0.44730018283059336,0
26,1.872324524626361,0.446597999645678,-0.5582165175640257,-1.2328624533513755,0
27,-0.3402503804598156,-0.06450531230337747,0.8061324475603655,-0.5626060229940696,1
28,1.0683465380037895,0.26044009240925636,-0.5396075638872762,-0.14955577520561605,0
29,-0.1411368772097719,-0.07151043814225924,0.283832581794862,-0.0608267941131689,0
30,1.79958701731699,0.4797054439721573,0.1517354913250618,-1.380442463295583,1
31,-1.6454678888371053,-0.3084125482002378,2.1918875824841977,0.6093616738271603,1
32,0.06495619101028412,0.018137134829291843,-0.16042229633668875,1.635938592520596,0
33,-1.4788546951458899,-0.5494275014393569,1.1684633122520025,0.2805591497378275,0
34,-0.7008768162808939,-0.12800855367394925,0.7073051056639148,1.1063678587504253,0
35,-0.7068187852951947,-0.33413000058566067,-0.11724288741233224,0.1813126788949516,0
36,-0.2669563071338542,-0.05920053263968071,-1.2439873357605595,-1.0464723815120904,0
37,-1.1882913506953199,-0.5524544175965735,-0.05296355810964748,0.2709139586984134,0
38,-0.07173955755951213,-0.1543404721576967,0.8992364267471994,-0.5025555348107287,1
39,0.4604665044811779,0.15782607493126571,-1.2248175802291643,-1.1094484785855137,0
40,-1.531903132621566,-0.38572428178692875,0.8357095015353008,-0.07807912151795597,0
41,-0.6349324900294716,-0.17334291888984443,1.3428868704211743,0.8203687605828748,1
42,2.540992132763023,0.7507328115900828,0.09600706991189902,-0.34058582866905984,1
43,0.32923713886584877,0.06866077210082575,0.9136967014235043,1.9399576336988866,1
44,-1.817741204181767,-0.6931745602912729,0.14025448292592965,0.9509062643236492,0
